Term,Wisconsin,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1058,1058,	Trustee Certification
Term,Wisconsin,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1059,1059,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Wisconsin,6486-STD,6486-STD%20.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1060,1060,	Important Notice: Replacement of Life Insurance or Annuities
Term,Wisconsin,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1061,1061,	Application Submittal Checklist
Term,Wisconsin,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1062,1062,	Military Supplement to Application
Term,Wisconsin,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1063,1063,	Application Overflow Page
Term,Wisconsin,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1064,1064,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Wisconsin,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1065,1065,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Wisconsin,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1066,1066,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Wisconsin,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1067,1067,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Wisconsin,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1068,1068,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
Term,Wyoming,1597-I,1597-I%2011-04x.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1069,1069,	Life Insurance Buyer's Guide For use in all states except AL, NM, & UT
Term,Wyoming,2946-D,2946-D.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1070,1070,	Lifetime Advantage Acceptance & Disclosure Statement
Term,Wyoming,3066,3066%208-14.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1071,1071,	Surrender Request Form (Internal Replacement) Form 3066
Term,Wyoming,3068,3068%209-14fix.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1072,1072,	Corporate Authorization Form and Idemnification Agreement
Term,Wyoming,4030,4030%20Rev.%20712.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1073,1073,	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.
Term,Wyoming,4035-TIA,4035-TIA%208-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1074,1074,	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13
Term,Wyoming,6230,6230.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1075,1075,	Companion Case Transmittal
Term,Wyoming,6237,6237%206-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1076,1076,	List Billing Transmittal
Term,Wyoming,6241,6241.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1077,1077,	Questionnaire: Foreign Residence and Travel
Term,Wyoming,6415,6415%20Rev.%20614.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1078,1078,	USA PATRIOT Act Compliance Form Per federal regulations, complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.
Term,Wyoming,6420,6420.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1079,1079,	Life Insurance Application For use in CO, ID, MI, MS, NC, SC, SD, TX & WY Effective 5/13
Term,Wyoming,6437,6437%2010-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1080,1080,	Trustee Certification
Term,Wyoming,6482-STD,6482-STD%20REV%2003%2010%20eff%201%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1081,1081,	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term,Wyoming,6486-WY,6486-WY%20Rev.%2002%2013%20Eff%2001%2015.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1082,1082,	Important Notice Regarding Replacement of Life Insurance (For use with WY Life and Annuity Replacements)
Term,Wyoming,6487,6487.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1083,1083,	Client Replacement Information Form (CRIF)
Term,Wyoming,6491,6491%204-13.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1084,1084,	Application Submittal Checklist
Term,Wyoming,6500,6500.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1085,1085,	Military Supplement to Application
Term,Wyoming,6501,6501.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1086,1086,	Application Overflow Page
Term,Wyoming,9302,9302%201-12.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1087,1087,	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.
Term,Wyoming,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1088,1088,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Wyoming,W-8BEN-E,Form%20W-8BEN-E.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1089,1089,	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities
Term,Wyoming,W-8BEN,Form%20W-8BEN.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1090,1090,	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals
Term,Wyoming,W-8ECI,Form%20W-8ECI.pdf,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1091,1091,	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities
