product_series,state_abbr,form_name,file_name,new_business,customer_service,individual_plan,group_plan,standard,order,download_page,description,,,,
"Term Alabama	1597-NI	1597-NI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,0,0,"	Life Insurance Buyer's Guide",,,,,,,
"Term Utah	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,957,957,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Utah	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,958,958,"	Companion Case Transmittal",,,,,,,
"Term Utah	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,959,959,"	List Billing Transmittal",,,,,,,
"Term Utah	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,960,960,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Utah	6404-UT	6404-UT.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,961,961,"	HIV Testing Informed Consent",,,,,,,
"Term Utah	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,962,962,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term Utah	6420-UT	6420-UT.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,963,963,"	Life Insurance Application For use in UT Effective 5/13",,,,,,,
"Term Utah	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,964,964,"	Trustee Certification",,,,,,,
"Term Utah	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,965,965,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term Utah	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,966,966,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term Utah	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,967,967,"	Application Submittal Checklist",,,,,,,
"Term Utah	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,968,968,"	Military Supplement to Application",,,,,,,
"Term Utah	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,969,969,"	Application Overflow Page",,,,,,,
"Term Utah	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,970,970,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term Utah	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,971,971,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Utah	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,972,972,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Utah	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,973,973,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term Utah	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,974,974,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term Vermont	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,975,975,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term Vermont	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,976,976,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term Vermont	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,977,977,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term Vermont	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,978,978,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term Vermont	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,979,979,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Vermont	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,980,980,"	Companion Case Transmittal",,,,,,,
"Term Vermont	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,981,981,"	List Billing Transmittal",,,,,,,
"Term Vermont	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,982,982,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Vermont	6404-VT	6404-VT.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,983,983,"	HIV Testing Informed Consent",,,,,,,
"Term Vermont	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,984,984,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term Vermont	6420-VT	6420-VT%2010-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,985,985,"	Life Insurance Application For use in VT Effective 5/13",,,,,,,
"Term Vermont	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,986,986,"	Trustee Certification",,,,,,,
"Term Vermont	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,987,987,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term Vermont	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,988,988,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term Vermont	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,989,989,"	Application Submittal Checklist",,,,,,,
"Term Vermont	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,990,990,"	Military Supplement to Application",,,,,,,
"Term Vermont	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,991,991,"	Application Overflow Page",,,,,,,
"Term Vermont	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,992,992,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term Vermont	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,993,993,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Vermont	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,994,994,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Vermont	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,995,995,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term Vermont	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,996,996,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term Virginia	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,997,997,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term Virginia	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,998,998,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term Virginia	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,999,999,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term Virginia	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1000,1000,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term Virginia	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1001,1001,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term Virginia	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1002,1002,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Virginia	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1003,1003,"	Companion Case Transmittal",,,,,,,
"Term Virginia	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1004,1004,"	List Billing Transmittal",,,,,,,
"Term Virginia	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1005,1005,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Virginia	6256	6256%20A&B.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1006,1006," A&B-C	Aviation/Racing Questionnaire (For use in AZ", KS, NV, VA, WA),,,
"Term Virginia	6256	6256%20A&B-C.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1007,1007," A&B-C	Aviation/Racing Questionnaire (For use in AZ", KS, NV, VA, WA),,,
"Term Virginia	6404-VA	6404-VA%20REV%202-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1008,1008,"	HIV Testing Informed Consent",,,,,,,
"Term Virginia	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1009,1009,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term Virginia	6420-VA	6420-VA.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1010,1010,"	Life Insurance Application For use in VA Effective 5/13",,,,,,,
"Term Virginia	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1011,1011,"	Trustee Certification",,,,,,,
"Term Virginia	6482-VA	6482-VA.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1012,1012,"	Verification of Existing Life Insurance or Annuities For use in VA",,,,,,,
"Term Virginia	6486-VA	6486-VA%20Rev.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1013,1013,"	Important Notice Regarding Replacement of Life Insurance (Form 6486-VA)",,,,,,,
"Term Virginia	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1014,1014,"	Application Submittal Checklist",,,,,,,
"Term Virginia	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1015,1015,"	Military Supplement to Application",,,,,,,
"Term Virginia	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1016,1016,"	Application Overflow Page",,,,,,,
"Term Virginia	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1017,1017,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term Virginia	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1018,1018,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Virginia	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1019,1019,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Virginia	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1020,1020,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term Virginia	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1021,1021,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term WV	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1022,1022,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term WV	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1023,1023,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term WV	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1024,1024,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term WV	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1025,1025,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term WV	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1026,1026,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term WV	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1027,1027,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term WV	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1028,1028,"	Companion Case Transmittal",,,,,,,
"Term WV	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1029,1029,"	List Billing Transmittal",,,,,,,
"Term WV	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1030,1030,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term WV	6404-NIH	6404-NIH%207-08.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1031,1031,"	HIV Infection and AIDS: An Overview",,,,,,,
"Term WV	6404-WV	6404-WV.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1032,1032,"	HIV Testing Informed Consent",,,,,,,
"Term WV	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1033,1033,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term WV	6420-WV	6420-WV.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1034,1034,"	Life Insurance Application For use in WV Effective 5/13",,,,,,,
"Term WV	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1035,1035,"	Trustee Certification",,,,,,,
"Term WV	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1036,1036,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term WV	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1037,1037,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term WV	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1038,1038,"	Application Submittal Checklist",,,,,,,
"Term WV	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1039,1039,"	Military Supplement to Application",,,,,,,
"Term WV	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1040,1040,"	Application Overflow Page",,,,,,,
"Term WV	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1041,1041,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term WV	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1042,1042,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term WV	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1043,1043,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term WV	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1044,1044,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term WV	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1045,1045,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term Wisconsin	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1046,1046,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term Wisconsin	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1047,1047,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term Wisconsin	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1048,1048,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term Wisconsin	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1049,1049,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term Wisconsin	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1050,1050,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term Wisconsin	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1051,1051,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Wisconsin	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1052,1052,"	Companion Case Transmittal",,,,,,,
"Term Wisconsin	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1053,1053,"	List Billing Transmittal",,,,,,,
"Term Wisconsin	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1054,1054,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Wisconsin	6404-WI	6404-WI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1055,1055,"	HIV Testing Informed Consent",,,,,,,
"Term Wisconsin	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1056,1056,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
"Term Wisconsin	6420-WI	6420-WI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1057,1057,"	Life Insurance Application For use in WI Effective 5/13",,,,,,,
"Term Wisconsin	6437	6437%2010-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1058,1058,"	Trustee Certification",,,,,,,
"Term Wisconsin	6482-STD	6482-STD%20REV%2003%2010%20eff%201%2015.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1059,1059,"	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.",,,,,,,
"Term Wisconsin	6486-STD	6486-STD%20.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1060,1060,"	Important Notice: Replacement of Life Insurance or Annuities",,,,,,,
"Term Wisconsin	6491	6491%204-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1061,1061,"	Application Submittal Checklist",,,,,,,
"Term Wisconsin	6500	6500.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1062,1062,"	Military Supplement to Application",,,,,,,
"Term Wisconsin	6501	6501.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1063,1063,"	Application Overflow Page",,,,,,,
"Term Wisconsin	9302	9302%201-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1064,1064,"	Assignment of Life Insurance Policy as Collateral Use to assign your policy as collateral. Form can be used in all states.",,,,,,,
"Term Wisconsin	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1065,1065,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Wisconsin	W-8BEN-E	Form%20W-8BEN-E.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1066,1066,"	FATCA Form W-8BEN-E Foreign Account Tax Compliance Act - form for use with non-U.S. entities",,,,,,,
"Term Wisconsin	W-8BEN	Form%20W-8BEN.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1067,1067,"	FATCA Form W-8BEN Foreign Account Tax Compliance Act - form for use with non-U.S. individuals",,,,,,,
"Term Wisconsin	W-8ECI	Form%20W-8ECI.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1068,1068,"	FATCA Form W-8ECI Foreign Account Tax Compliance Act - form for use with non-US entities",,,,,,,
"Term Wyoming	1597-I	1597-I%2011-04x.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1069,1069,"	Life Insurance Buyer's Guide For use in all states except AL", NM, & UT,,,,,
"Term Wyoming	2946-D	2946-D.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1070,1070,"	Lifetime Advantage Acceptance & Disclosure Statement",,,,,,,
"Term Wyoming	3066	3066%208-14.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1071,1071,"	Surrender Request Form (Internal Replacement) Form 3066",,,,,,,
"Term Wyoming	3068	3068%209-14fix.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1072,1072,"	Corporate Authorization Form and Idemnification Agreement",,,,,,,
"Term Wyoming	4030	4030%20Rev.%20712.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1073,1073,"	Authorization Agreement for Direct Payments (ACH Debits) Use to authorize direct payments from the account of your choice to make a purchase or premium payment on your policy/contract. This form may be returned via fax.",,,,,,,
"Term Wyoming	4035-TIA	4035-TIA%208-13.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1074,1074,"	Temporary Life Insurance Agreement - Electronic Debit Authorization to Bind Coverage Form 4035-TIA 8/13",,,,,,,
"Term Wyoming	6230	6230.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1075,1075,"	Companion Case Transmittal",,,,,,,
"Term Wyoming	6237	6237%206-12.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1076,1076,"	List Billing Transmittal",,,,,,,
"Term Wyoming	6241	6241.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1077,1077,"	Questionnaire: Foreign Residence and Travel",,,,,,,
"Term Wyoming	6415	6415%20Rev.%20614.pdf",TRUE ,FALSE ,TRUE ,FALSE ,TRUE ,1078,1078,"	USA PATRIOT Act Compliance Form Per federal regulations", complete for each Annuitant/Insured; and if different than the Annuitant/Insured, for each owner, payor and assignee. This form is also required on all beneficiaries when a claim is filed. This form needs to be completed for an individual owners when requesting an ownership change or when adding an owner. An original copy is required. Please return via mail.,,,,
